EVTERM;Start
02.02.2023;11456.37713
28.02.2023;11457.05963
17.02.2023;11457.89296
27.02.2023;11458.00963
07.02.2023;11458.10963
07.02.2023;11458.73463
24.02.2023;11459.98463
23.05.2023;11460.52088
30.01.2023;11461.21088
30.01.2023;11467.21088
06.04.2023;11469.21088
30.01.2023;11469.83588
28.02.2023;11480.83588
28.03.2023;11481.06921
02.02.2023;11481.78421
30.01.2023;11483.08291
27.02.2023;11484.12458
16.02.2023;11486.20791
20.03.2023;11486.32458
18.04.2023;11519.78291
19.04.2023;11553.24124
26.04.2023;11586.69958
17.03.2023;11620.15791
23.03.2023;11625.65791
22.03.2023;11632.15791
27.02.2023;11639.50791
28.03.2023;11682.59124
06.06.2023;11725.67458
11.05.2023;11768.75791
28.03.2023;11770.85208
05.04.2023;11804.31041
06.03.2023;11805.64374
05.04.2023;11805.76041
23.03.2023;11805.86041
17.03.2023;11805.99374
20.03.2023;11813.49374
17.03.2023;11831.86874
20.03.2023;11836.54124
16.03.2023;11839.10791
14.03.2023;11840.82241
20.03.2023;11842.39741
16.03.2023;11842.51408
10.03.2023;11844.01408
10.03.2023;11849.11408
08.03.2023;11851.61408
24.02.2023;11852.30408
30.03.2023;11854.30408
14.03.2023;11855.50408
20.03.2023;11856.12908
20.03.2023;11857.96241
03.04.2023;11858.71241
14.03.2023;11858.87908
29.03.2023;11859.57574
10.03.2023;11862.05074
23.02.2023;11862.93074
09.03.2023;11865.40574
28.02.2023;11866.44741
15.03.2023;11866.73241
20.03.2023;11869.09491
28.02.2023;11872.42824
27.03.2023;11872.68491
20.04.2023;11874.12241
04.04.2023;11874.67241
27.03.2023;11876.78991
21.03.2023;11877.69741
28.03.2023;11877.81408
02.06.2023;11882.69074
25.04.2023;11885.16574
31.03.2023;11892.51574
06.04.2023;11899.86574
05.04.2023;11907.21574
12.06.2023;11914.56574
04.05.2023;11948.02408
12.06.2023;11981.48241
04.05.2023;11983.10741
22.06.2023;11983.33741
08.05.2023;11983.57891
23.05.2023;11983.80891
13.06.2023;11984.05041
04.05.2023;11985.67541
04.05.2023;11987.30041
25.04.2023;11989.57541
04.05.2023;11997.82541
25.04.2023;11999.55041
17.05.2023;12000.80041
02.06.2023;12000.92291
23.05.2023;12002.54791
17.05.2023;12002.66458
17.04.2023;12003.92458
23.05.2023;12006.82033
28.03.2023;12008.32033
28.03.2023;12011.32033
17.05.2023;12016.57033
28.03.2023;12017.67033
06.04.2023;12021.87033
17.04.2023;12023.13033
15.05.2023;12025.69699
19.06.2023;12028.94699
09.05.2023;12029.75116
29.03.2023;12030.25116
28.03.2023;12031.03866
24.03.2023;12039.28866
16.05.2023;12049.37199
30.03.2023;12050.47199
17.04.2023;12055.97199
21.06.2023;12061.12199
08.05.2023;12061.94699
17.05.2023;12070.74699
25.04.2023;12072.47199
10.05.2023;12073.29699
15.05.2023;12074.12199
11.04.2023;12074.37116
18.04.2023;12080.97116
19.04.2023;12087.57116
24.04.2023;12090.72116
11.05.2023;12096.44116
16.05.2023;12106.52449
23.05.2023;12106.89949
07.06.2023;12106.98283
15.05.2023;12107.78699
04.05.2023;12110.14949
09.05.2023;12115.14949
07.06.2023;12115.73283
07.06.2023;12116.52449
05.06.2023;12116.80449
05.05.2023;12119.69199
13.06.2023;12119.92199
17.05.2023;12120.74699
22.05.2023;12121.37199
17.05.2023;12130.17199
17.05.2023;12132.93199
16.06.2023;12133.72366
12.05.2023;12133.89866
17.05.2023;12134.72366
21.06.2023;12150.83616
17.05.2023;12156.08616
15.05.2023;12172.88616
15.05.2023;12179.04616
21.06.2023;12180.77866
22.05.2023;12181.52866
23.05.2023;12181.87866
14.06.2023;12183.62866
01.06.2023;12185.36116
07.06.2023;12188.82616
22.06.2023;12189.35116
07.06.2023;12189.60116
27.06.2023;12190.97616
23.06.2023;12191.22616
07.03.2023;12197.48449
01.08.2023;12203.74283
21.07.2023;12209.75116
21.07.2023;12215.75949
26.07.2023;12221.76783
19.07.2023;12222.78033
03.01.2023;12230.66783
02.08.2023;12233.18033
26.07.2023;12239.18866
13.03.2023;12272.66366
22.08.2023;12282.78199
06.09.2023;12292.90033
03.04.2023;12295.19199
08.05.2023;12337.03158
14.06.2023;12370.50658
06.07.2023;12403.98158
14.06.2023;12437.45658
01.06.2023;12470.93158
06.06.2023;12504.40658
23.05.2023;12537.88158
11.07.2023;12571.35658
17.05.2023;12604.83158
25.07.2023;12638.30658
31.07.2023;12680.14616
01.08.2023;12713.62116
01.08.2023;12747.09616
06.05.2023;12780.57116
19.04.2023;12814.04616
14.07.2023;12857.14616
18.07.2023;12863.66283
25.07.2023;12905.50241
21.03.2023;12907.35241
29.08.2023;12917.47074
10.07.2023;12925.94283
21.07.2023;12932.45949
09.05.2023;12965.93449
12.06.2023;12973.29699
31.07.2023;12976.56366
16.08.2023;12986.68199
12.10.2023;12996.80033
24.04.2023;12997.71283
10.11.2023;13007.83116
25.04.2023;13008.74366
03.08.2023;13018.84366
07.08.2023;13028.94366
07.08.2023;13039.04366
09.08.2023;13049.14366
15.08.2023;13059.24366
15.08.2023;13069.34366
14.08.2023;13079.44366
17.05.2023;13112.91866
21.06.2023;13146.39366
25.07.2023;13152.40199
04.07.2023;13157.29366
25.07.2023;13163.30199
31.07.2023;13168.56866
30.06.2023;13168.82699
04.01.2024;13178.94533
19.09.2023;13184.95366
18.09.2023;13190.96199
18.09.2023;13196.97033
02.08.2023;13197.62449
09.08.2023;13199.04866
06.09.2023;13205.56533
13.09.2023;13212.08199
16.01.2024;13218.59866
15.11.2023;13225.11533
28.07.2023;13225.35366
11.08.2023;13231.61616
19.06.2023;13236.83283
06.11.2023;13279.93283
15.09.2023;13280.51866
13.09.2023;13280.78659
03.11.2023;13323.88659
26.10.2023;13366.98659
03.08.2023;13372.14909
15.05.2023;13372.98659
19.10.2023;13416.08659
29.06.2023;13418.57409
29.08.2023;13421.28159
15.08.2023;13424.62326
08.08.2023;13428.17326
30.01.2024;13433.38993
19.06.2023;13434.64159
30.08.2023;13437.90826
09.08.2023;13439.99993
16.06.2023;13440.09159
09.08.2023;13440.19993
09.08.2023;13440.30826
06.09.2023;13448.19576
29.08.2023;13450.90326
11.08.2023;13453.61076
30.11.2023;13456.31826
23.08.2023;13458.83076
07.07.2023;13466.34743
16.08.2023;13473.86409
30.08.2023;13481.38076
05.06.2023;13486.39743
28.07.2023;13497.96409
22.01.2024;13503.48076
23.06.2023;13515.04743
22.01.2024;13521.36409
22.01.2024;13527.68076
30.06.2023;13539.24743
31.07.2023;13544.26409
29.08.2023;13561.08076
08.08.2023;13563.83909
18.10.2023;13567.51409
28.08.2023;13573.68243
15.08.2023;13576.25926
15.08.2023;13579.01759
28.08.2023;13580.85926
28.07.2023;13584.33259
08.08.2023;13586.23093
16.06.2023;13589.17176
08.08.2023;13594.87259
27.06.2023;13598.34593
29.06.2023;13601.81926
13.07.2023;13605.29259
14.09.2023;13610.18426
19.09.2023;13610.44259
18.08.2023;13614.03426
23.08.2023;13617.62593
31.07.2023;13620.89259
10.08.2023;13621.73426
15.08.2023;13622.07593
28.07.2023;13622.36426
09.08.2023;13622.50593
13.07.2023;13623.55593
04.09.2023;13629.56426
04.09.2023;13635.57259
01.09.2023;13641.58093
26.07.2023;13647.58926
19.09.2023;13653.59759
07.12.2023;13659.60593
06.12.2023;13665.61426
13.07.2023;13666.83718
28.07.2023;13667.07551
11.07.2023;13700.55051
16.10.2023;13743.65051
29.08.2023;13748.66718
14.09.2023;13749.97734
20.09.2023;13750.06901
27.07.2023;13751.03568
24.05.2023;13759.85234
23.08.2023;13763.44401
09.08.2023;13768.95651
24.11.2023;13771.66401
16.01.2024;13781.78234
28.07.2023;13782.83234
09.08.2023;13783.09068
21.09.2023;13783.34901
29.06.2023;13785.86568
10.08.2023;13786.29484
31.10.2023;13787.31484
18.07.2023;13792.82734
24.07.2023;13798.92651
19.07.2023;13804.18901
09.08.2023;13805.02651
03.08.2023;13809.53901
07.09.2023;13813.67651
01.02.2024;13823.79484
10.08.2023;13829.30734
30.06.2023;13830.10734
24.08.2023;13831.53151
29.06.2023;13833.37318
20.07.2023;13835.21484
01.07.2023;13866.89401
07.07.2023;13868.90501
20.07.2023;13870.56751
13.09.2023;13874.11751
15.11.2023;13882.00501
23.08.2023;13884.51751
08.08.2023;13885.35501
04.07.2023;13886.99668
29.06.2023;13887.12168
22.08.2023;13895.93418
22.01.2024;13907.50084
29.08.2023;13910.97418
02.08.2023;13911.33668
10.07.2023;13954.43668
20.07.2023;13997.53668
12.10.2023;14040.63668
04.10.2023;14083.73668
29.09.2023;14126.83668
27.09.2023;14169.93668
25.09.2023;14213.03668
18.08.2023;14256.13668
14.08.2023;14299.23668
10.08.2023;14342.33668
08.08.2023;14385.43668
26.07.2023;14390.94918
26.07.2023;14396.46168
25.07.2023;14402.56084
01.09.2023;14408.66001
18.08.2023;14414.17251
03.08.2023;14419.33501
03.08.2023;14424.49751
26.07.2023;14429.76001
17.08.2023;14435.02251
28.07.2023;14436.31834
29.08.2023;14437.61418
28.07.2023;14471.08918
24.07.2023;14504.56418
05.09.2023;14538.03918
15.09.2023;14571.51418
04.07.2023;14574.27668
18.07.2023;14581.63918
04.07.2023;14589.00168
18.07.2023;14596.36418
17.07.2023;14603.72668
21.07.2023;14611.08918
24.07.2023;14618.45168
24.07.2023;14625.81418
24.07.2023;14633.17668
24.07.2023;14640.53918
24.07.2023;14647.90168
24.07.2023;14655.26418
24.07.2023;14662.62668
24.07.2023;14669.98918
24.08.2023;14677.35168
24.07.2023;14684.71418
24.08.2023;14692.07668
24.08.2023;14699.43918
24.08.2023;14706.80168
24.08.2023;14714.16418
28.08.2023;14721.52668
25.08.2023;14728.88918
24.08.2023;14736.25168
28.08.2023;14743.61418
28.08.2023;14750.97668
31.08.2023;14758.33918
29.08.2023;14765.70168
22.08.2023;14768.86418
03.08.2023;14779.87668
27.07.2023;14785.76868
04.09.2023;14794.58118
08.09.2023;14803.72368
12.09.2023;14812.01404
06.09.2023;14828.61392
08.09.2023;14835.22642
27.07.2023;14851.33892
22.01.2024;14857.85558
08.08.2023;14863.55642
01.09.2023;14897.03142
05.12.2023;14940.13142
15.08.2023;14940.47308
28.08.2023;14973.94808
28.08.2023;15007.42308
18.08.2023;15010.18558
20.09.2023;15012.08392
13.07.2023;15012.47558
14.08.2023;15022.57558
28.07.2023;15044.58808
21.08.2023;15078.06308
